date,crop_name,category,min_price,max_price,avg_price
2023-05-25,Pomegranate,Fruits,4.0,160.0,71.33
2023-05-25,Potato,Vegetables,10.67,16.01,13.34
2023-05-25,Rice,Grains,10.0,90.0,31.04
2023-05-25,Tomato,Vegetables,10.85,16.27,13.56
2023-05-25,Turmeric,Herbs & Spices,5.0,120.0,56.53
2023-05-25,Watermelon,Fruits,2.0,93.0,10.44
2023-05-25,Peach,Fruits,10.0,60.0,35.71
2023-05-25,Green Hot Pepper,Vegetables,3.0,240.8,32.99
2023-05-25,Wheat,Grains,6.0,58.15,22.71
2023-05-25,Grapes,Fruits,4.6,240.0,58.25
2023-05-25,Apple,Fruits,20.0,250.0,93.46
2023-05-25,Banana,Fruits,4.4,120.0,30.83
2023-05-25,Barley,Grains,13.6,28.85,19.01
2023-05-25,Bell Pepper,Vegetables,18.24,27.36,22.8
2023-05-25,Black pepper,Herbs & Spices,272.0,500.0,444.43
2023-05-25,Cabbage,Vegetables,11.7,17.55,14.62
2023-05-25,Cantaloupe,Fruits,12.47,18.7,15.58
2023-05-25,Green Beans,Vegetables,5.0,175.8,40.57
2023-05-25,Coriander Leaves,Herbs & Spices,20.32,30.48,25.4
2023-05-25,Corn,Grains,10.01,36.0,18.9
2023-05-25,Cucumber,Vegetables,13.14,19.71,16.43
2023-05-25,Cumin,Herbs & Spices,85.0,550.0,397.36
2023-05-25,Eggplant,Vegetables,15.85,23.78,19.82
2023-05-25,Garlic,Vegetables,3.0,275.8,53.34
2023-05-25,Ginger,Herbs & Spices,10.0,700.8,88.51
2023-05-25,Carrot,Vegetables,3.0,175.8,34.33
2023-05-26,Lemon,Fruits,10.0,154.0,49.47
2023-05-26,Mango,Fruits,2.75,180.0,38.53
2023-05-26,Mint,Herbs & Spices,7.48,11.22,9.35
2023-05-26,Okra,Vegetables,2.5,180.0,20.74
2023-05-26,Onion,Vegetables,10.78,16.17,13.48
2023-05-26,Orange,Fruits,15.0,100.0,56.72
2023-05-26,Peach,Fruits,10.0,60.0,36.8
2023-05-26,Rice,Grains,10.0,85.0,30.42
2023-05-26,Pomegranate,Fruits,4.0,180.0,72.07
2023-05-26,Potato,Vegetables,2.0,60.0,12.56
2023-05-26,Tomato,Vegetables,10.35,15.52,12.93
2023-05-26,Turmeric,Herbs & Spices,40.06,120.0,60.62
2023-05-26,Watermelon,Fruits,2.0,93.0,9.92
2023-05-26,Wheat,Grains,16.0,68.5,22.83
2023-05-26,Guava,Fruits,5.0,120.0,43.26
2023-05-26,Pear,Fruits,75.0,85.0,80.0
2023-05-26,Green Onion,Vegetables,12.36,18.53,15.44
2023-05-26,Green Beans,Vegetables,5.0,140.8,39.13
2023-05-26,Apple,Fruits,13.0,220.0,92.97
2023-05-26,Green Hot Pepper,Vegetables,3.0,400.0,32.79
2023-05-26,Banana,Fruits,2.0,120.0,29.36
2023-05-26,Barley,Grains,12.5,24.1,18.75
2023-05-26,Bell Pepper,Vegetables,16.66,24.99,20.82
2023-05-26,Black pepper,Herbs & Spices,280.0,560.0,460.79
2023-05-26,Cantaloupe,Fruits,10.91,16.36,13.63
2023-05-26,Carrot,Vegetables,3.0,280.8,34.65
2023-05-26,Cabbage,Vegetables,11.25,16.87,14.06
2023-05-26,Corn,Grains,11.0,36.0,18.73
2023-05-26,Cucumber,Vegetables,12.79,19.18,15.99
2023-05-26,Cumin,Herbs & Spices,86.0,550.0,367.33
2023-05-26,Eggplant,Vegetables,15.45,23.17,19.31
2023-05-26,Garlic,Vegetables,3.0,275.8,54.07
2023-05-26,Ginger,Herbs & Spices,7.73,800.8,95.86
2023-05-26,Grapes,Fruits,4.71,220.0,63.79
2023-05-26,Coriander Leaves,Herbs & Spices,20.81,31.22,26.01
2023-05-27,Onion,Vegetables,11.33,17.0,14.17
2023-05-27,Guava,Fruits,5.0,120.0,48.7
2023-05-27,Lemon,Fruits,8.0,140.0,49.09
2023-05-27,Mango,Fruits,2.0,250.0,39.96
2023-05-27,Mint,Herbs & Spices,8.65,12.97,10.81
2023-05-27,Okra,Vegetables,2.5,136.0,20.37
2023-05-27,Orange,Fruits,33.0,100.0,57.05
2023-05-27,Green Onion,Vegetables,13.89,20.83,17.36
2023-05-27,Pomegranate,Fruits,4.0,160.0,72.06
2023-05-27,Potato,Vegetables,10.22,15.33,12.78
2023-05-27,Rice,Grains,10.0,85.5,30.15
2023-05-27,Tomato,Vegetables,10.44,15.66,13.05
2023-05-27,Turmeric,Herbs & Spices,32.17,120.0,59.49
2023-05-27,Watermelon,Fruits,2.0,94.0,10.29
2023-05-27,Peach,Fruits,11.0,60.0,33.5
2023-05-27,Green Hot Pepper,Vegetables,2.0,300.8,32.4
2023-05-27,Wheat,Grains,15.01,58.15,22.44
2023-05-27,Grapes,Fruits,4.7,150.0,62.1
2023-05-27,Apple,Fruits,20.0,250.0,93.39
2023-05-27,Banana,Fruits,4.4,84.0,29.1
2023-05-27,Barley,Grains,14.0,28.9,18.61
2023-05-27,Bell Pepper,Vegetables,17.6,26.4,22.0
2023-05-27,Black pepper,Herbs & Spices,250.0,580.0,456.2
2023-05-27,Cabbage,Vegetables,11.53,17.3,14.42
2023-05-27,Cantaloupe,Fruits,11.27,16.9,14.08
2023-05-27,Green Beans,Vegetables,8.0,175.8,38.53
2023-05-27,Coriander Leaves,Herbs & Spices,20.39,30.59,25.49
2023-05-27,Corn,Grains,11.11,36.0,19.04
2023-05-27,Cucumber,Vegetables,12.76,19.14,15.95
2023-05-27,Cumin,Herbs & Spices,107.11,550.0,371.83
2023-05-27,Eggplant,Vegetables,15.41,23.11,19.26
2023-05-27,Garlic,Vegetables,3.0,440.8,51.49
2023-05-27,Ginger,Herbs & Spices,12.0,800.8,95.14
2023-05-27,Carrot,Vegetables,3.0,315.8,34.85
2023-05-28,Guava,Fruits,15.0,42.5,26.56
2023-05-28,Lemon,Fruits,7.0,99.0,45.58
2023-05-28,Mango,Fruits,5.0,150.05,32.47
2023-05-28,Mint,Herbs & Spices,10.02,15.03,12.52
2023-05-28,Okra,Vegetables,15.39,23.09,19.24
2023-05-28,Onion,Vegetables,10.65,15.97,13.31
2023-05-28,Orange,Fruits,35.0,100.0,58.5
2023-05-28,Potato,Vegetables,2.0,40.0,12.51
2023-05-28,Pear,Fruits,85.0,90.0,88.0
2023-05-28,Pomegranate,Fruits,10.0,160.0,66.14
2023-05-28,Rice,Grains,10.0,70.0,30.2
2023-05-28,Tomato,Vegetables,10.21,15.32,12.76
2023-05-28,Watermelon,Fruits,3.0,40.0,9.88
2023-05-28,Green Onion,Vegetables,9.77,14.65,12.21
2023-05-28,Peach,Fruits,16.0,80.0,36.6
2023-05-28,Green Hot Pepper,Vegetables,3.0,200.0,31.82
2023-05-28,Wheat,Grains,17.5,38.0,22.14
2023-05-28,Grapes,Fruits,20.0,150.0,59.64
2023-05-28,Apple,Fruits,15.0,220.0,88.59
2023-05-28,Banana,Fruits,4.0,64.0,26.17
2023-05-28,Barley,Grains,15.25,23.4,19.07
2023-05-28,Bell Pepper,Vegetables,3.0,80.0,26.39
2023-05-28,Black pepper,Herbs & Spices,200.0,500.0,386.67
2023-05-28,Cabbage,Vegetables,10.32,15.48,12.9
2023-05-28,Cantaloupe,Fruits,11.05,16.58,13.81
2023-05-28,Green Beans,Vegetables,8.5,80.0,36.97
2023-05-28,Coriander Leaves,Herbs & Spices,13.73,20.59,17.16
2023-05-28,Corn,Grains,12.01,25.0,18.8
2023-05-28,Cucumber,Vegetables,12.6,18.9,15.75
2023-05-28,Cumin,Herbs & Spices,330.0,437.55,379.65
2023-05-28,Eggplant,Vegetables,2.5,62.0,18.3
2023-05-28,Garlic,Vegetables,3.0,150.0,48.78
2023-05-28,Ginger,Herbs & Spices,7.8,200.0,78.98
2023-05-28,Carrot,Vegetables,4.0,110.0,31.14
2023-05-29,Green Onion,Vegetables,8.13,12.2,10.16
2023-05-29,Guava,Fruits,5.0,110.0,45.0
2023-05-29,Lemon,Fruits,7.0,124.0,46.27
2023-05-29,Mango,Fruits,2.75,200.0,37.63
2023-05-29,Mint,Herbs & Spices,9.61,14.41,12.01
2023-05-29,Okra,Vegetables,16.58,24.87,20.72
2023-05-29,Onion,Vegetables,11.02,16.53,13.78
2023-05-29,Potato,Vegetables,10.94,16.41,13.67
2023-05-29,Peach,Fruits,10.0,70.0,34.38
2023-05-29,Pomegranate,Fruits,4.0,160.0,71.82
2023-05-29,Rice,Grains,10.0,85.0,30.85
2023-05-29,Tomato,Vegetables,11.09,16.63,13.86
2023-05-29,Turmeric,Herbs & Spices,21.21,130.0,61.23
2023-05-29,Watermelon,Fruits,2.0,70.0,10.69
2023-05-29,Green Hot Pepper,Vegetables,2.0,400.0,33.74
2023-05-29,Orange,Fruits,12.0,120.0,60.5
2023-05-29,Wheat,Grains,15.0,60.0,22.91
2023-05-29,Green Beans,Vegetables,9.75,440.8,43.94
2023-05-29,Ginger,Herbs & Spices,3.0,880.8,96.86
2023-05-29,Grapes,Fruits,4.8,150.0,58.59
2023-05-29,Apple,Fruits,10.0,222.0,93.66
2023-05-29,Banana,Fruits,3.0,500.0,30.52
2023-05-29,Barley,Grains,14.0,27.0,18.75
2023-05-29,Black pepper,Herbs & Spices,272.0,580.0,451.98
2023-05-29,Cabbage,Vegetables,13.17,19.76,16.46
2023-05-29,Cantaloupe,Fruits,12.24,18.36,15.3
2023-05-29,Bell Pepper,Vegetables,18.11,27.17,22.64
2023-05-29,Coriander Leaves,Herbs & Spices,20.5,30.74,25.62
2023-05-29,Corn,Grains,10.0,96.0,19.13
2023-05-29,Cucumber,Vegetables,13.35,20.03,16.69
2023-05-29,Cumin,Herbs & Spices,195.05,477.5,395.78
2023-05-29,Eggplant,Vegetables,16.05,24.07,20.06
2023-05-29,Garlic,Vegetables,3.0,330.8,55.51
2023-05-29,Carrot,Vegetables,2.8,480.0,39.9
2023-05-30,Onion,Vegetables,10.98,16.46,13.72
2023-05-30,Guava,Fruits,5.0,120.0,37.86
2023-05-30,Lemon,Fruits,8.0,180.0,47.77
2023-05-30,Mango,Fruits,2.0,180.0,38.47
2023-05-30,Mint,Herbs & Spices,8.28,12.41,10.34
2023-05-30,Okra,Vegetables,16.5,24.74,20.62
2023-05-30,Orange,Fruits,15.0,150.0,57.21
2023-05-30,Watermelon,Fruits,12.33,18.5,15.41
2023-05-30,Pear,Fruits,15.0,190.0,78.0
2023-05-30,Pomegranate,Fruits,4.0,183.0,75.48
2023-05-30,Potato,Vegetables,2.0,124.8,12.93
2023-05-30,Rice,Grains,10.0,90.0,30.95
2023-05-30,Tomato,Vegetables,10.75,16.13,13.44
2023-05-30,Turmeric,Herbs & Spices,18.0,120.0,54.86
2023-05-30,Wheat,Grains,15.0,50.0,22.71
2023-05-30,Peach,Fruits,10.0,200.0,39.24
2023-05-30,Green Hot Pepper,Vegetables,2.0,210.8,32.81
2023-05-30,Green Onion,Vegetables,11.54,17.32,14.43
2023-05-30,Grapes,Fruits,4.78,215.0,61.81
2023-05-30,Apple,Fruits,8.0,205.0,93.38
2023-05-30,Banana,Fruits,4.5,94.5,28.54
2023-05-30,Barley,Grains,15.14,23.75,18.56
2023-05-30,Bell Pepper,Vegetables,19.57,29.35,24.46
2023-05-30,Black pepper,Herbs & Spices,280.0,521.99,458.6
2023-05-30,Cabbage,Vegetables,11.45,17.18,14.31
2023-05-30,Cantaloupe,Fruits,11.37,17.06,14.22
2023-05-30,Green Beans,Vegetables,8.0,210.8,39.36
2023-05-30,Coriander Leaves,Herbs & Spices,21.37,32.05,26.71
2023-05-30,Corn,Grains,14.98,22.47,18.72
2023-05-30,Cucumber,Vegetables,12.54,18.81,15.68
2023-05-30,Cumin,Herbs & Spices,20.19,550.0,367.33
2023-05-30,Eggplant,Vegetables,2.0,180.8,19.27
2023-05-30,Garlic,Vegetables,3.0,400.8,56.72
2023-05-30,Ginger,Herbs & Spices,5.0,770.8,96.77
2023-05-30,Carrot,Vegetables,3.0,279.8,36.24
2023-05-31,Lemon,Fruits,8.0,138.6,44.23
2023-05-31,Mango,Fruits,2.0,180.0,38.3
2023-05-31,Mint,Herbs & Spices,9.7,14.55,12.12
2023-05-31,Okra,Vegetables,2.0,210.8,21.45
2023-05-31,Onion,Vegetables,10.98,16.48,13.73
2023-05-31,Orange,Fruits,15.0,100.0,56.07
2023-05-31,Peach,Fruits,10.0,70.0,37.39
2023-05-31,Rice,Grains,10.0,81.0,30.7
2023-05-31,Pomegranate,Fruits,4.0,180.0,76.39
2023-05-31,Potato,Vegetables,10.49,15.73,13.11
2023-05-31,Tomato,Vegetables,11.5,17.25,14.38
2023-05-31,Turmeric,Herbs & Spices,41.5,120.0,59.56
2023-05-31,Watermelon,Fruits,2.0,1000.0,16.38
2023-05-31,Wheat,Grains,15.0,78.1,22.88
2023-05-31,Guava,Fruits,5.0,120.0,43.26
2023-05-31,Pear,Fruits,75.0,160.0,120.0
2023-05-31,Green Onion,Vegetables,14.49,21.73,18.11
2023-05-31,Green Hot Pepper,Vegetables,2.0,310.8,34.22
2023-05-31,Green Beans,Vegetables,8.0,238.8,41.16
2023-05-31,Banana,Fruits,4.4,104.0,29.06
2023-05-31,Barley,Grains,13.2,23.5,18.69
2023-05-31,Bell Pepper,Vegetables,21.56,32.35,26.95
2023-05-31,Black pepper,Herbs & Spices,280.0,520.0,455.74
2023-05-31,Cabbage,Vegetables,11.99,17.99,14.99
2023-05-31,Cantaloupe,Fruits,11.4,17.1,14.25
2023-05-31,Carrot,Vegetables,3.0,300.8,34.53
2023-05-31,Apple,Fruits,7.0,211.0,92.81
2023-05-31,Corn,Grains,14.99,22.49,18.74
2023-05-31,Cucumber,Vegetables,13.34,20.0,16.67
2023-05-31,Cumin,Herbs & Spices,109.11,550.0,366.53
2023-05-31,Eggplant,Vegetables,15.78,23.67,19.72
2023-05-31,Garlic,Vegetables,3.0,150.0,54.25
2023-05-31,Ginger,Herbs & Spices,12.0,880.8,98.65
2023-05-31,Grapes,Fruits,4.75,160.0,61.1
2023-05-31,Coriander Leaves,Herbs & Spices,20.27,30.4,25.33
2023-06-01,Guava,Fruits,5.0,120.0,34.98
2023-06-01,Lemon,Fruits,7.0,155.0,45.89
2023-06-01,Mango,Fruits,2.25,180.0,38.06
2023-06-01,Mint,Herbs & Spices,10.25,15.37,12.81
2023-06-01,Okra,Vegetables,2.0,2500.0,27.17
2023-06-01,Onion,Vegetables,11.59,17.39,14.49
2023-06-01,Orange,Fruits,20.0,90.0,55.31
2023-06-01,Potato,Vegetables,2.0,140.0,13.64
2023-06-01,Pear,Fruits,60.0,100.0,80.0
2023-06-01,Pomegranate,Fruits,4.0,200.0,72.79
2023-06-01,Rice,Grains,10.0,165.0,31.29
2023-06-01,Tomato,Vegetables,12.21,18.32,15.27
2023-06-01,Turmeric,Herbs & Spices,30.11,120.0,61.05
2023-06-01,Watermelon,Fruits,2.0,155.0,10.54
2023-06-01,Green Onion,Vegetables,11.5,17.25,14.37
2023-06-01,Peach,Fruits,14.0,200.0,44.16
2023-06-01,Green Hot Pepper,Vegetables,27.98,41.97,34.98
2023-06-01,Wheat,Grains,15.01,50.9,22.97
2023-06-01,Grapes,Fruits,10.0,212.5,62.88
2023-06-01,Apple,Fruits,20.0,260.0,94.19
2023-06-01,Banana,Fruits,4.4,4000.0,38.91
2023-06-01,Barley,Grains,14.5,23.6,18.61
2023-06-01,Bell Pepper,Vegetables,3.0,246.8,27.85
2023-06-01,Black pepper,Herbs & Spices,300.0,520.0,461.69
2023-06-01,Cabbage,Vegetables,12.03,18.04,15.03
2023-06-01,Cantaloupe,Fruits,3.0,50.0,14.16
2023-06-01,Green Beans,Vegetables,7.0,204.8,42.22
2023-06-01,Coriander Leaves,Herbs & Spices,22.16,33.24,27.7
2023-06-01,Corn,Grains,14.78,22.16,18.47
2023-06-01,Cucumber,Vegetables,13.67,20.5,17.08
2023-06-01,Cumin,Herbs & Spices,15.27,550.0,378.91
2023-06-01,Eggplant,Vegetables,16.76,25.14,20.95
2023-06-01,Garlic,Vegetables,3.7,700.8,59.4
2023-06-01,Ginger,Herbs & Spices,9.25,770.8,97.43
2023-06-01,Carrot,Vegetables,3.0,270.8,35.85
2023-06-02,Guava,Fruits,5.0,120.0,42.76
2023-06-02,Lemon,Fruits,10.0,140.0,44.34
2023-06-02,Mango,Fruits,30.27,45.4,37.84
2023-06-02,Mint,Herbs & Spices,18.44,27.65,23.05
2023-06-02,Okra,Vegetables,2.0,168.8,21.67
2023-06-02,Onion,Vegetables,11.26,16.88,14.07
2023-06-02,Orange,Fruits,15.0,100.0,55.61
2023-06-02,Potato,Vegetables,10.55,15.82,13.19
2023-06-02,Pear,Fruits,70.0,85.0,78.0
2023-06-02,Pomegranate,Fruits,4.0,175.0,73.75
2023-06-02,Rice,Grains,10.0,85.0,30.29
2023-06-02,Tomato,Vegetables,12.14,18.21,15.18
2023-06-02,Turmeric,Herbs & Spices,18.0,125.0,60.75
2023-06-02,Watermelon,Fruits,2.0,50.0,9.92
2023-06-02,Green Onion,Vegetables,16.35,24.53,20.44
2023-06-02,Peach,Fruits,10.0,200.0,43.87
2023-06-02,Green Hot Pepper,Vegetables,27.64,41.46,34.55
2023-06-02,Wheat,Grains,15.8,50.0,22.84
2023-06-02,Grapes,Fruits,10.0,220.0,62.4
2023-06-02,Apple,Fruits,20.0,240.0,93.37
2023-06-02,Banana,Fruits,2.0,120.0,29.14
2023-06-02,Barley,Grains,10.0,23.6,18.48
2023-06-02,Bell Pepper,Vegetables,21.61,32.41,27.01
2023-06-02,Black pepper,Herbs & Spices,300.0,580.0,471.78
2023-06-02,Cabbage,Vegetables,11.61,17.42,14.51
2023-06-02,Cantaloupe,Fruits,3.0,50.0,14.13
2023-06-02,Green Beans,Vegetables,8.5,170.8,42.72
2023-06-02,Coriander Leaves,Herbs & Spices,20.5,30.75,25.62
2023-06-02,Corn,Grains,10.6,36.0,18.87
2023-06-02,Cucumber,Vegetables,2.0,171.8,16.05
2023-06-02,Cumin,Herbs & Spices,80.01,550.0,384.22
2023-06-02,Eggplant,Vegetables,16.23,24.35,20.29
2023-06-02,Garlic,Vegetables,10.7,750.0,56.0
2023-06-02,Ginger,Herbs & Spices,5.0,660.8,98.49
2023-06-02,Carrot,Vegetables,3.0,240.8,36.12
2023-06-03,Guava,Fruits,5.0,120.0,37.64
2023-06-03,Lemon,Fruits,4.0,170.0,43.34
2023-06-03,Mango,Fruits,4.0,180.0,37.89
2023-06-03,Mint,Herbs & Spices,11.39,17.09,14.24
2023-06-03,Okra,Vegetables,2.0,200.8,21.73
2023-06-03,Onion,Vegetables,10.96,16.44,13.7
2023-06-03,Orange,Fruits,15.0,190.0,59.1
2023-06-03,Potato,Vegetables,10.45,15.67,13.06
2023-06-03,Pear,Fruits,15.0,80.0,45.25
2023-06-03,Pomegranate,Fruits,4.0,200.0,72.58
2023-06-03,Rice,Grains,10.0,85.0,30.36
2023-06-03,Tomato,Vegetables,12.21,18.31,15.26
2023-06-03,Turmeric,Herbs & Spices,17.0,120.0,57.61
2023-06-03,Watermelon,Fruits,7.72,11.58,9.65
2023-06-03,Green Onion,Vegetables,16.61,24.91,20.76
2023-06-03,Peach,Fruits,10.0,190.0,39.42
2023-06-03,Wheat,Grains,13.01,60.08,23.0
2023-06-03,Green Hot Pepper,Vegetables,27.3,40.95,34.13
2023-06-03,Grapes,Fruits,7.0,200.0,63.53
2023-06-03,Green Beans,Vegetables,7.0,195.8,41.51
2023-06-03,Apple,Fruits,21.0,220.0,93.83
2023-06-03,Banana,Fruits,22.13,33.19,27.66
2023-06-03,Barley,Grains,10.0,31.5,18.48
2023-06-03,Bell Pepper,Vegetables,2.0,280.8,27.35
2023-06-03,Cabbage,Vegetables,11.26,16.89,14.08
2023-06-03,Cantaloupe,Fruits,10.7,16.05,13.37
2023-06-03,Black pepper,Herbs & Spices,300.0,520.0,462.61
2023-06-03,Coriander Leaves,Herbs & Spices,19.87,29.8,24.83
2023-06-03,Corn,Grains,15.04,22.57,18.81
2023-06-03,Cucumber,Vegetables,13.36,20.04,16.7
2023-06-03,Cumin,Herbs & Spices,102.5,550.0,403.34
2023-06-03,Eggplant,Vegetables,2.0,350.0,19.85
2023-06-03,Garlic,Vegetables,2.0,735.8,58.57
2023-06-03,Ginger,Herbs & Spices,9.25,990.8,98.09
2023-06-03,Carrot,Vegetables,3.0,95.0,33.24
2023-06-04,Onion,Vegetables,10.33,15.49,12.91
2023-06-04,Guava,Fruits,10.0,45.0,28.42
2023-06-04,Lemon,Fruits,7.0,120.0,42.46
2023-06-04,Mango,Fruits,4.0,117.5,30.29
2023-06-04,Mint,Herbs & Spices,9.54,14.31,11.92
2023-06-04,Okra,Vegetables,16.44,24.65,20.54
2023-06-04,Orange,Fruits,15.0,100.0,50.04
2023-06-04,Wheat,Grains,17.0,42.0,22.44
2023-06-04,Pear,Fruits,15.0,85.0,51.53
2023-06-04,Pomegranate,Fruits,10.0,225.0,67.3
2023-06-04,Potato,Vegetables,2.0,40.0,12.26
2023-06-04,Rice,Grains,10.0,85.0,30.69
2023-06-04,Tomato,Vegetables,12.04,18.06,15.05
2023-06-04,Turmeric,Herbs & Spices,57.0,97.0,81.75
2023-06-04,Watermelon,Fruits,2.0,42.0,9.61
2023-06-04,Peach,Fruits,14.0,60.0,33.32
2023-06-04,Green Hot Pepper,Vegetables,5.0,150.0,34.13
2023-06-04,Green Onion,Vegetables,15.57,23.36,19.46
2023-06-04,Grapes,Fruits,15.0,212.5,54.37
2023-06-04,Apple,Fruits,10.0,250.0,89.39
2023-06-04,Banana,Fruits,4.4,62.0,25.55
2023-06-04,Barley,Grains,15.0,23.5,19.27
2023-06-04,Bell Pepper,Vegetables,3.0,120.0,26.42
2023-06-04,Black pepper,Herbs & Spices,418.0,500.0,463.33
2023-06-04,Cabbage,Vegetables,10.83,16.25,13.54
2023-06-04,Cantaloupe,Fruits,10.0,15.01,12.51
2023-06-04,Green Beans,Vegetables,8.0,80.0,36.79
2023-06-04,Coriander Leaves,Herbs & Spices,14.86,22.29,18.58
2023-06-04,Corn,Grains,8.0,25.0,18.52
2023-06-04,Cucumber,Vegetables,13.19,19.79,16.49
2023-06-04,Cumin,Herbs & Spices,390.0,435.0,420.0
2023-06-04,Eggplant,Vegetables,15.61,23.42,19.52
2023-06-04,Garlic,Vegetables,12.0,170.0,51.43
2023-06-04,Ginger,Herbs & Spices,9.0,200.0,86.22
2023-06-04,Carrot,Vegetables,5.0,91.0,29.91
2023-06-05,Guava,Fruits,5.0,120.0,50.03
2023-06-05,Lemon,Fruits,10.0,180.0,43.9
2023-06-05,Mint,Herbs & Spices,10.21,15.31,12.76
2023-06-05,Okra,Vegetables,2.5,200.8,22.12
2023-06-05,Onion,Vegetables,11.22,16.83,14.02
2023-06-05,Orange,Fruits,18.0,200.0,66.11
2023-06-05,Peach,Fruits,8.0,180.0,40.26
2023-06-05,Rice,Grains,10.0,85.0,30.77
2023-06-05,Pomegranate,Fruits,4.0,180.0,72.91
2023-06-05,Potato,Vegetables,10.38,15.56,12.97
2023-06-05,Green Onion,Vegetables,14.15,21.23,17.69
2023-06-05,Tomato,Vegetables,13.08,19.62,16.35
2023-06-05,Turmeric,Herbs & Spices,30.0,150.0,61.94
2023-06-05,Watermelon,Fruits,7.56,11.34,9.45
2023-06-05,Wheat,Grains,14.97,53.99,23.03
2023-06-05,Pear,Fruits,15.0,145.0,65.25
2023-06-05,Green Hot Pepper,Vegetables,28.37,42.55,35.46
2023-06-05,Mango,Fruits,4.0,200.0,36.48
2023-06-05,Grapes,Fruits,18.0,225.0,64.49
2023-06-05,Green Beans,Vegetables,8.0,228.0,43.73
2023-06-05,Banana,Fruits,4.4,120.0,29.18
2023-06-05,Barley,Grains,13.0,23.5,18.5
2023-06-05,Bell Pepper,Vegetables,20.57,30.86,25.71
2023-06-05,Black pepper,Herbs & Spices,408.95,580.0,470.9
2023-06-05,Cabbage,Vegetables,12.28,18.42,15.35
2023-06-05,Cantaloupe,Fruits,10.86,16.29,13.57
2023-06-05,Carrot,Vegetables,3.0,310.8,37.49
2023-06-05,Apple,Fruits,20.0,250.0,94.89
2023-06-05,Corn,Grains,14.84,22.26,18.55
2023-06-05,Cucumber,Vegetables,13.63,20.44,17.04
2023-06-05,Cumin,Herbs & Spices,19.09,550.0,386.78
2023-06-05,Eggplant,Vegetables,2.1,210.8,21.07
2023-06-05,Garlic,Vegetables,13.0,630.8,58.46
2023-06-05,Ginger,Herbs & Spices,14.2,880.8,108.43
2023-06-05,Coriander Leaves,Herbs & Spices,20.01,30.02,25.02
2023-06-06,Guava,Fruits,5.0,120.0,44.83
2023-06-06,Lemon,Fruits,7.0,160.0,43.76
2023-06-06,Mango,Fruits,3.25,190.0,36.77
2023-06-06,Mint,Herbs & Spices,25.83,38.74,32.29
2023-06-06,Okra,Vegetables,2.0,160.8,22.4
2023-06-06,Onion,Vegetables,11.1,16.65,13.88
2023-06-06,Orange,Fruits,22.5,100.0,51.66
2023-06-06,Potato,Vegetables,10.81,16.21,13.51
2023-06-06,Pear,Fruits,15.0,100.0,57.8
2023-06-06,Pomegranate,Fruits,4.0,180.0,72.53
2023-06-06,Rice,Grains,10.0,90.0,31.11
2023-06-06,Tomato,Vegetables,13.3,19.95,16.63
2023-06-06,Turmeric,Herbs & Spices,30.11,120.0,60.46
2023-06-06,Watermelon,Fruits,2.0,42.0,9.39
2023-06-06,Green Onion,Vegetables,11.25,16.87,14.06
2023-06-06,Peach,Fruits,9.0,150.0,41.05
2023-06-06,Green Hot Pepper,Vegetables,29.01,43.51,36.26
2023-06-06,Wheat,Grains,16.0,51.59,22.84
2023-06-06,Grapes,Fruits,8.0,225.0,62.39
2023-06-06,Apple,Fruits,20.0,220.0,94.57
2023-06-06,Banana,Fruits,5.0,500.0,30.01
2023-06-06,Barley,Grains,13.21,23.5,18.3
2023-06-06,Bell Pepper,Vegetables,2.0,200.8,26.57
2023-06-06,Black pepper,Herbs & Spices,271.0,580.0,454.28
2023-06-06,Cabbage,Vegetables,12.89,19.34,16.12
2023-06-06,Cantaloupe,Fruits,3.0,55.0,14.08
2023-06-06,Green Beans,Vegetables,9.0,163.0,40.04
2023-06-06,Coriander Leaves,Herbs & Spices,24.31,36.47,30.39
2023-06-06,Corn,Grains,15.0,22.51,18.76
2023-06-06,Cucumber,Vegetables,13.44,20.16,16.8
2023-06-06,Cumin,Herbs & Spices,205.5,550.0,393.65
2023-06-06,Eggplant,Vegetables,2.0,360.0,21.27
2023-06-06,Garlic,Vegetables,2.5,625.8,58.75
2023-06-06,Ginger,Herbs & Spices,9.15,770.8,103.13
2023-06-06,Carrot,Vegetables,4.0,560.0,39.82
2023-06-07,Guava,Fruits,5.0,120.0,43.39
2023-06-07,Lemon,Fruits,7.0,154.0,45.02
2023-06-07,Mango,Fruits,3.75,190.0,38.0
2023-06-07,Mint,Herbs & Spices,9.74,14.6,12.17
2023-06-07,Okra,Vegetables,21.18,31.78,26.48
2023-06-07,Onion,Vegetables,11.5,17.25,14.38
2023-06-07,Orange,Fruits,15.0,100.0,57.65
2023-06-07,Potato,Vegetables,2.0,160.8,13.22
2023-06-07,Pear,Fruits,85.0,100.0,94.0
2023-06-07,Pomegranate,Fruits,4.0,250.0,74.79
2023-06-07,Rice,Grains,10.0,77.0,30.63
2023-06-07,Tomato,Vegetables,13.03,19.55,16.29
2023-06-07,Turmeric,Herbs & Spices,20.0,120.0,59.84
2023-06-07,Watermelon,Fruits,2.0,42.0,10.11
2023-06-07,Green Onion,Vegetables,15.09,22.63,18.86
2023-06-07,Peach,Fruits,8.0,130.0,41.51
2023-06-07,Green Hot Pepper,Vegetables,27.85,41.77,34.81
2023-06-07,Wheat,Grains,13.0,200.0,22.83
