date,crop_name,category,min_price,max_price,avg_price
2015-07-03,Grapes,Fruits,44.25,66.37,55.31
2015-07-03,Coriander Leaves,Herbs & Spices,21.82,32.73,27.28
2015-07-04,Guava,Fruits,29.82,44.72,37.27
2015-07-04,Lemon,Fruits,22.35,33.53,27.94
2015-07-04,Mango,Fruits,21.04,31.56,26.3
2015-07-04,Mint,Herbs & Spices,8.0,60.0,29.36
2015-07-04,Okra,Vegetables,12.91,19.36,16.13
2015-07-04,Onion,Vegetables,15.86,23.79,19.83
2015-07-04,Orange,Fruits,3.25,91.0,53.46
2015-07-04,Potato,Vegetables,6.93,10.4,8.67
2015-07-04,Pear,Fruits,4.0,120.0,25.73
2015-07-04,Pomegranate,Fruits,55.4,83.09,69.25
2015-07-04,Rice,Grains,3.0,140.0,26.2
2015-07-04,Tomato,Vegetables,14.32,21.48,17.9
2015-07-04,Turmeric,Herbs & Spices,20.0,130.0,70.89
2015-07-04,Watermelon,Fruits,8.44,12.66,10.55
2015-07-04,Green Onion,Vegetables,10.0,40.0,27.5
2015-07-04,Peach,Fruits,20.0,50.0,29.64
2015-07-04,Green Hot Pepper,Vegetables,20.27,30.4,25.34
2015-07-04,Wheat,Grains,4.15,40.0,15.24
2015-07-04,Grapes,Fruits,46.97,70.46,58.72
2015-07-04,Apple,Fruits,4.5,180.0,87.66
2015-07-04,Banana,Fruits,17.33,26.0,21.67
2015-07-04,Barley,Grains,9.0,17.0,11.42
2015-07-04,Bell Pepper,Vegetables,5.0,65.0,21.21
2015-07-04,Black pepper,Herbs & Spices,300.0,885.0,605.58
2015-07-04,Cabbage,Vegetables,11.62,17.43,14.52
2015-07-04,Cantaloupe,Fruits,9.18,13.77,11.47
2015-07-04,Green Beans,Vegetables,9.0,65.0,31.45
2015-07-04,Coriander Leaves,Herbs & Spices,27.55,41.33,34.44
2015-07-04,Corn,Grains,6.0,38.7,13.07
2015-07-04,Cucumber,Vegetables,8.33,12.5,10.41
2015-07-04,Cumin,Herbs & Spices,75.0,200.0,140.46
2015-07-04,Eggplant,Vegetables,11.59,17.39,14.49
2015-07-04,Garlic,Vegetables,42.26,63.39,52.82
2015-07-04,Ginger,Herbs & Spices,8.47,125.0,69.01
2015-07-04,Carrot,Vegetables,5.0,51.0,30.4
2015-07-05,Lemon,Fruits,20.41,30.61,25.51
2015-07-05,Mango,Fruits,2.0,240.0,26.99
2015-07-05,Mint,Herbs & Spices,15.0,30.0,22.75
2015-07-05,Okra,Vegetables,13.29,19.94,16.62
2015-07-05,Onion,Vegetables,14.69,22.04,18.36
2015-07-05,Orange,Fruits,3.0,80.0,32.1
2015-07-05,Peach,Fruits,15.0,35.0,25.0
2015-07-05,Rice,Grains,4.0,140.0,25.91
2015-07-05,Pomegranate,Fruits,57.25,85.88,71.56
2015-07-05,Potato,Vegetables,6.23,9.34,7.78
2015-07-05,Tomato,Vegetables,14.84,22.26,18.55
2015-07-05,Turmeric,Herbs & Spices,40.0,130.0,71.92
2015-07-05,Watermelon,Fruits,2.0,40.0,8.86
2015-07-05,Wheat,Grains,10.0,31.0,15.08
2015-07-05,Guava,Fruits,32.0,54.0,43.83
2015-07-05,Pear,Fruits,30.0,50.0,37.5
2015-07-05,Green Onion,Vegetables,40.0,45.0,43.0
2015-07-05,Green Hot Pepper,Vegetables,21.85,32.78,27.32
2015-07-05,Green Beans,Vegetables,5.0,60.0,23.28
2015-07-05,Banana,Fruits,13.04,19.56,16.3
2015-07-05,Barley,Grains,10.0,17.0,11.65
2015-07-05,Bell Pepper,Vegetables,2.0,80.0,19.61
2015-07-05,Black pepper,Herbs & Spices,615.0,640.0,627.5
2015-07-05,Cabbage,Vegetables,10.69,16.03,13.36
2015-07-05,Cantaloupe,Fruits,3.0,70.0,14.0
2015-07-05,Carrot,Vegetables,5.0,50.0,28.39
2015-07-05,Apple,Fruits,4.5,150.0,80.37
2015-07-05,Corn,Grains,6.0,39.0,13.24
2015-07-05,Cucumber,Vegetables,8.92,13.38,11.15
2015-07-05,Cumin,Herbs & Spices,175.0,195.0,185.0
2015-07-05,Eggplant,Vegetables,11.91,17.86,14.88
2015-07-05,Garlic,Vegetables,13.0,100.0,53.34
2015-07-05,Ginger,Herbs & Spices,10.0,160.0,62.27
2015-07-05,Grapes,Fruits,24.64,36.96,30.8
2015-07-05,Coriander Leaves,Herbs & Spices,25.17,37.76,31.47
2015-07-06,Guava,Fruits,5.0,70.0,35.33
2015-07-06,Lemon,Fruits,22.31,33.46,27.89
2015-07-06,Mango,Fruits,2.0,220.0,26.15
2015-07-06,Mint,Herbs & Spices,15.0,55.0,29.5
2015-07-06,Okra,Vegetables,12.79,19.19,15.99
2015-07-06,Onion,Vegetables,15.78,23.67,19.72
2015-07-06,Orange,Fruits,3.0,100.0,55.97
2015-07-06,Potato,Vegetables,6.77,10.15,8.46
2015-07-06,Pear,Fruits,3.0,130.0,25.01
2015-07-06,Pomegranate,Fruits,2.5,135.0,71.86
2015-07-06,Rice,Grains,3.0,140.0,26.18
2015-07-06,Tomato,Vegetables,14.91,22.36,18.64
2015-07-06,Turmeric,Herbs & Spices,20.0,130.0,71.81
2015-07-06,Watermelon,Fruits,7.36,11.04,9.2
2015-07-06,Green Onion,Vegetables,25.0,40.0,33.0
2015-07-06,Peach,Fruits,8.0,50.0,25.31
2015-07-06,Green Hot Pepper,Vegetables,19.49,29.23,24.36
2015-07-06,Wheat,Grains,4.05,37.0,15.4
2015-07-06,Grapes,Fruits,44.8,67.2,56.0
2015-07-06,Apple,Fruits,4.0,200.0,83.65
2015-07-06,Banana,Fruits,16.69,25.04,20.87
2015-07-06,Barley,Grains,9.5,17.0,11.39
2015-07-06,Bell Pepper,Vegetables,2.0,90.0,22.37
2015-07-06,Black pepper,Herbs & Spices,300.0,885.0,596.04
2015-07-06,Cabbage,Vegetables,11.4,17.1,14.25
2015-07-06,Cantaloupe,Fruits,7.94,11.92,9.93
2015-07-06,Green Beans,Vegetables,10.0,61.0,30.12
2015-07-06,Coriander Leaves,Herbs & Spices,28.91,43.37,36.14
2015-07-06,Corn,Grains,5.0,35.0,12.92
2015-07-06,Cucumber,Vegetables,8.67,13.0,10.83
2015-07-06,Cumin,Herbs & Spices,70.0,200.0,135.67
2015-07-06,Eggplant,Vegetables,11.55,17.33,14.44
2015-07-06,Garlic,Vegetables,4.0,120.0,53.46
2015-07-06,Ginger,Herbs & Spices,6.6,130.0,64.55
2015-07-06,Carrot,Vegetables,23.77,35.65,29.71
2015-07-07,Guava,Fruits,4.0,70.0,35.41
2015-07-07,Lemon,Fruits,2.5,80.0,28.84
2015-07-07,Mango,Fruits,2.0,145.0,25.9
2015-07-07,Mint,Herbs & Spices,15.0,65.0,36.58
2015-07-07,Okra,Vegetables,12.69,19.03,15.86
2015-07-07,Onion,Vegetables,15.68,23.52,19.6
2015-07-07,Orange,Fruits,3.0,110.0,50.16
2015-07-07,Potato,Vegetables,6.95,10.42,8.69
2015-07-07,Pear,Fruits,4.0,130.0,25.9
2015-07-07,Pomegranate,Fruits,54.21,81.31,67.76
2015-07-07,Rice,Grains,3.0,140.0,26.46
2015-07-07,Tomato,Vegetables,15.24,22.86,19.05
2015-07-07,Turmeric,Herbs & Spices,20.0,130.0,73.0
2015-07-07,Watermelon,Fruits,2.0,50.0,9.83
2015-07-07,Green Onion,Vegetables,25.0,40.0,31.33
2015-07-07,Peach,Fruits,5.0,70.0,31.46
2015-07-07,Green Hot Pepper,Vegetables,18.73,28.1,23.42
2015-07-07,Wheat,Grains,10.5,50.0,15.41
2015-07-07,Grapes,Fruits,44.34,66.5,55.42
2015-07-07,Apple,Fruits,3.0,1310.0,85.68
2015-07-07,Banana,Fruits,17.54,26.32,21.93
2015-07-07,Barley,Grains,9.5,17.0,11.68
2015-07-07,Bell Pepper,Vegetables,2.0,80.0,21.15
2015-07-07,Black pepper,Herbs & Spices,10.0,670.0,574.19
2015-07-07,Cabbage,Vegetables,11.72,17.58,14.65
2015-07-07,Cantaloupe,Fruits,7.55,11.33,9.44
2015-07-07,Green Beans,Vegetables,7.0,78.0,30.35
2015-07-07,Coriander Leaves,Herbs & Spices,27.79,41.68,34.73
2015-07-07,Corn,Grains,3.11,34.0,13.02
2015-07-07,Cucumber,Vegetables,8.37,12.55,10.46
2015-07-07,Cumin,Herbs & Spices,70.0,200.0,137.67
2015-07-07,Eggplant,Vegetables,11.46,17.18,14.32
2015-07-07,Garlic,Vegetables,3.0,150.0,56.21
2015-07-07,Ginger,Herbs & Spices,8.33,130.0,63.53
2015-07-07,Carrot,Vegetables,3.0,65.0,29.01
2015-07-08,Guava,Fruits,3.0,60.0,38.35
2015-07-08,Lemon,Fruits,22.43,33.65,28.04
2015-07-08,Mango,Fruits,2.0,200.0,26.8
2015-07-08,Mint,Herbs & Spices,20.0,65.0,40.0
2015-07-08,Okra,Vegetables,12.72,19.08,15.9
2015-07-08,Onion,Vegetables,15.89,23.83,19.86
2015-07-08,Orange,Fruits,3.0,110.0,55.71
2015-07-08,Potato,Vegetables,7.13,10.69,8.91
2015-07-08,Pear,Fruits,3.0,130.0,26.08
2015-07-08,Pomegranate,Fruits,53.68,80.52,67.1
2015-07-08,Rice,Grains,3.0,140.0,26.49
2015-07-08,Tomato,Vegetables,15.79,23.68,19.73
2015-07-08,Turmeric,Herbs & Spices,20.0,300.0,72.45
2015-07-08,Watermelon,Fruits,8.42,12.63,10.53
2015-07-08,Green Onion,Vegetables,10.0,88.0,50.67
2015-07-08,Peach,Fruits,8.0,30.0,21.68
2015-07-08,Wheat,Grains,12.38,18.57,15.48
2015-07-08,Green Hot Pepper,Vegetables,19.85,29.78,24.81
2015-07-08,Grapes,Fruits,46.89,70.33,58.61
2015-07-08,Green Beans,Vegetables,7.0,60.0,29.1
2015-07-08,Apple,Fruits,4.0,185.0,84.85
2015-07-08,Banana,Fruits,16.63,24.94,20.78
2015-07-08,Barley,Grains,9.2,29.69,12.0
2015-07-08,Bell Pepper,Vegetables,4.5,88.0,25.04
2015-07-08,Cabbage,Vegetables,11.48,17.23,14.35
2015-07-08,Cantaloupe,Fruits,8.65,12.98,10.81
2015-07-08,Black pepper,Herbs & Spices,300.0,885.0,619.0
2015-07-08,Coriander Leaves,Herbs & Spices,28.46,42.68,35.57
2015-07-08,Corn,Grains,6.95,35.0,12.97
2015-07-08,Cucumber,Vegetables,9.09,13.63,11.36
2015-07-08,Cumin,Herbs & Spices,70.0,195.0,134.58
2015-07-08,Eggplant,Vegetables,11.44,17.17,14.31
2015-07-08,Garlic,Vegetables,42.06,63.08,52.57
2015-07-08,Ginger,Herbs & Spices,6.6,120.0,64.47
2015-07-08,Carrot,Vegetables,24.23,36.34,30.28
2015-07-09,Onion,Vegetables,15.67,23.5,19.58
2015-07-09,Guava,Fruits,10.0,60.0,32.6
2015-07-09,Lemon,Fruits,21.87,32.81,27.34
2015-07-09,Mango,Fruits,21.16,31.74,26.45
2015-07-09,Mint,Herbs & Spices,15.0,65.0,35.75
2015-07-09,Okra,Vegetables,11.81,17.72,14.77
2015-07-09,Orange,Fruits,8.0,100.0,51.72
2015-07-09,Green Onion,Vegetables,25.0,35.0,29.0
2015-07-09,Pear,Fruits,2.86,130.0,21.9
2015-07-09,Pomegranate,Fruits,52.35,78.53,65.44
2015-07-09,Potato,Vegetables,6.77,10.16,8.46
2015-07-09,Rice,Grains,3.0,140.0,26.63
2015-07-09,Tomato,Vegetables,15.51,23.26,19.38
2015-07-09,Turmeric,Herbs & Spices,5.0,130.0,69.96
2015-07-09,Watermelon,Fruits,2.0,70.0,11.81
2015-07-09,Peach,Fruits,9.0,60.0,25.98
2015-07-09,Green Hot Pepper,Vegetables,19.92,29.88,24.9
2015-07-09,Wheat,Grains,8.0,35.0,15.28
2015-07-09,Grapes,Fruits,42.4,63.6,53.0
2015-07-09,Apple,Fruits,4.0,200.0,82.13
2015-07-09,Banana,Fruits,17.53,26.29,21.91
2015-07-09,Barley,Grains,9.0,17.0,11.36
2015-07-09,Bell Pepper,Vegetables,2.0,64.0,21.69
2015-07-09,Black pepper,Herbs & Spices,300.0,885.0,601.09
2015-07-09,Cabbage,Vegetables,11.39,17.09,14.24
2015-07-09,Cantaloupe,Fruits,8.34,12.51,10.43
2015-07-09,Green Beans,Vegetables,6.0,60.0,28.18
2015-07-09,Coriander Leaves,Herbs & Spices,25.09,37.64,31.36
2015-07-09,Corn,Grains,3.0,48.0,13.07
2015-07-09,Cucumber,Vegetables,8.34,12.51,10.43
2015-07-09,Cumin,Herbs & Spices,63.75,200.0,138.34
2015-07-09,Eggplant,Vegetables,11.44,17.16,14.3
2015-07-09,Garlic,Vegetables,4.0,150.0,54.63
2015-07-09,Ginger,Herbs & Spices,8.0,150.0,62.05
2015-07-09,Carrot,Vegetables,23.0,34.5,28.75
2015-07-10,Guava,Fruits,25.16,37.75,31.46
2015-07-10,Lemon,Fruits,20.85,31.28,26.06
2015-07-10,Mint,Herbs & Spices,20.0,65.0,41.9
2015-07-10,Okra,Vegetables,12.0,17.99,14.99
2015-07-10,Onion,Vegetables,2.0,60.0,19.24
2015-07-10,Orange,Fruits,3.0,100.0,57.19
2015-07-10,Peach,Fruits,7.0,30.0,23.18
2015-07-10,Rice,Grains,3.0,140.0,26.68
2015-07-10,Pomegranate,Fruits,53.76,80.65,67.2
2015-07-10,Potato,Vegetables,6.9,10.35,8.62
2015-07-10,Green Onion,Vegetables,25.0,35.0,28.83
2015-07-10,Tomato,Vegetables,15.81,23.71,19.76
2015-07-10,Turmeric,Herbs & Spices,20.0,130.0,72.72
2015-07-10,Watermelon,Fruits,9.3,13.95,11.63
2015-07-10,Wheat,Grains,10.0,164.1,15.48
2015-07-10,Pear,Fruits,5.0,120.0,21.88
2015-07-10,Green Hot Pepper,Vegetables,2.0,160.0,24.51
2015-07-10,Mango,Fruits,2.5,230.0,27.06
2015-07-10,Grapes,Fruits,42.01,63.01,52.51
2015-07-10,Green Beans,Vegetables,3.0,82.0,29.62
2015-07-10,Banana,Fruits,17.03,25.55,21.29
2015-07-10,Barley,Grains,9.0,19.0,11.49
2015-07-10,Bell Pepper,Vegetables,3.0,80.0,21.04
2015-07-10,Black pepper,Herbs & Spices,300.0,885.0,611.74
2015-07-10,Cabbage,Vegetables,11.52,17.28,14.4
2015-07-10,Cantaloupe,Fruits,2.67,70.0,12.43
2015-07-10,Carrot,Vegetables,4.0,70.0,31.06
2015-07-10,Apple,Fruits,6.0,182.0,85.78
2015-07-10,Corn,Grains,2.0,34.0,13.01
2015-07-10,Cucumber,Vegetables,8.52,12.78,10.65
2015-07-10,Cumin,Herbs & Spices,59.0,200.0,139.36
2015-07-10,Eggplant,Vegetables,11.55,17.32,14.43
2015-07-10,Garlic,Vegetables,2.0,120.0,50.02
2015-07-10,Ginger,Herbs & Spices,9.32,160.0,63.73
2015-07-10,Coriander Leaves,Herbs & Spices,27.73,41.6,34.67
2015-07-11,Lemon,Fruits,19.25,28.88,24.07
2015-07-11,Mango,Fruits,5.0,150.0,25.9
2015-07-11,Mint,Herbs & Spices,20.0,40.0,27.0
2015-07-11,Okra,Vegetables,11.48,17.22,14.35
2015-07-11,Onion,Vegetables,3.0,60.0,19.12
2015-07-11,Orange,Fruits,3.0,80.5,48.54
2015-07-11,Peach,Fruits,15.0,35.0,25.5
2015-07-11,Rice,Grains,12.45,140.0,26.11
2015-07-11,Pomegranate,Fruits,48.55,72.83,60.69
2015-07-11,Potato,Vegetables,6.46,9.69,8.08
2015-07-11,Tomato,Vegetables,15.89,23.84,19.86
2015-07-11,Turmeric,Herbs & Spices,20.0,130.0,68.79
2015-07-11,Watermelon,Fruits,8.75,13.12,10.94
2015-07-11,Wheat,Grains,10.5,37.0,15.34
2015-07-11,Guava,Fruits,21.89,32.84,27.36
2015-07-11,Pear,Fruits,6.0,130.0,27.82
2015-07-11,Green Onion,Vegetables,25.0,35.0,29.25
2015-07-11,Black pepper,Herbs & Spices,550.0,885.0,636.32
2015-07-11,Green Beans,Vegetables,8.0,62.0,25.79
2015-07-11,Green Hot Pepper,Vegetables,18.37,27.55,22.96
2015-07-11,Banana,Fruits,15.59,23.38,19.49
2015-07-11,Barley,Grains,9.25,16.35,11.55
2015-07-11,Bell Pepper,Vegetables,3.0,56.0,18.17
2015-07-11,Cabbage,Vegetables,10.0,15.0,12.5
2015-07-11,Cantaloupe,Fruits,10.73,16.1,13.41
2015-07-11,Carrot,Vegetables,20.88,31.33,26.11
2015-07-11,Apple,Fruits,4.0,180.0,83.41
2015-07-11,Corn,Grains,5.0,34.0,12.99
2015-07-11,Cucumber,Vegetables,8.2,12.31,10.26
2015-07-11,Cumin,Herbs & Spices,25.05,200.0,134.07
2015-07-11,Eggplant,Vegetables,11.04,16.55,13.79
2015-07-11,Garlic,Vegetables,10.0,130.0,49.08
2015-07-11,Ginger,Herbs & Spices,11.0,110.0,63.24
2015-07-11,Grapes,Fruits,2.5,160.0,67.31
2015-07-11,Coriander Leaves,Herbs & Spices,19.94,29.91,24.92
2015-07-12,Lemon,Fruits,19.04,28.56,23.8
2015-07-12,Mango,Fruits,21.29,31.94,26.61
2015-07-12,Mint,Herbs & Spices,25.0,45.0,31.5
2015-07-12,Okra,Vegetables,12.4,18.59,15.49
2015-07-12,Onion,Vegetables,15.25,22.88,19.07
2015-07-12,Orange,Fruits,3.0,80.0,41.75
2015-07-12,Peach,Fruits,6.0,33.0,23.86
2015-07-12,Rice,Grains,3.0,140.0,25.91
2015-07-12,Pomegranate,Fruits,53.64,80.46,67.05
2015-07-12,Potato,Vegetables,6.24,9.35,7.79
2015-07-12,Tomato,Vegetables,2.01,65.0,20.59
2015-07-12,Turmeric,Herbs & Spices,40.0,130.0,73.61
2015-07-12,Watermelon,Fruits,4.0,60.0,13.38
2015-07-12,Wheat,Grains,11.9,31.5,15.37
2015-07-12,Guava,Fruits,4.0,50.0,29.72
2015-07-12,Pear,Fruits,4.0,35.0,19.7
2015-07-12,Green Onion,Vegetables,30.0,40.0,35.5
2015-07-12,Bell Pepper,Vegetables,3.0,80.0,19.48
2015-07-12,Green Beans,Vegetables,7.0,30.4,17.81
2015-07-12,Banana,Fruits,12.47,18.71,15.59
2015-07-12,Barley,Grains,9.5,17.0,11.65
2015-07-12,Black pepper,Herbs & Spices,600.0,645.0,622.5
2015-07-12,Cabbage,Vegetables,11.33,17.0,14.17
2015-07-12,Cantaloupe,Fruits,3.0,70.0,16.1
2015-07-12,Carrot,Vegetables,4.0,50.0,24.51
2015-07-12,Coriander Leaves,Herbs & Spices,21.1,31.65,26.38
2015-07-12,Apple,Fruits,4.0,180.0,82.02
2015-07-12,Cucumber,Vegetables,8.99,13.48,11.24
2015-07-12,Corn,Grains,10.63,15.94,13.28
2015-07-12,Grapes,Fruits,4.64,6.96,5.8
2015-07-12,Ginger,Herbs & Spices,20.0,160.0,63.48
2015-07-12,Green Hot Pepper,Vegetables,21.04,31.56,26.3
2015-07-12,Garlic,Vegetables,10.0,100.0,54.27
2015-07-12,Eggplant,Vegetables,11.85,17.78,14.82
2015-07-12,Cumin,Herbs & Spices,90.0,195.0,134.0
2015-07-13,Guava,Fruits,21.32,31.97,26.65
2015-07-13,Lemon,Fruits,20.37,30.56,25.47
2015-07-13,Mango,Fruits,20.69,31.03,25.86
2015-07-13,Mint,Herbs & Spices,10.0,65.0,37.5
2015-07-13,Okra,Vegetables,12.06,18.1,15.08
2015-07-13,Onion,Vegetables,3.0,60.0,20.23
2015-07-13,Orange,Fruits,3.0,100.0,48.1
2015-07-13,Pear,Fruits,3.6,140.0,26.14
2015-07-13,Wheat,Grains,10.5,45.05,15.43
2015-07-13,Pomegranate,Fruits,2.5,130.0,63.88
2015-07-13,Rice,Grains,3.0,140.0,26.44
2015-07-13,Tomato,Vegetables,16.64,24.96,20.8
2015-07-13,Turmeric,Herbs & Spices,5.0,250.0,73.37
2015-07-13,Watermelon,Fruits,9.8,14.69,12.25
2015-07-13,Green Onion,Vegetables,15.0,30.0,24.25
2015-07-13,Peach,Fruits,8.0,55.0,21.78
2015-07-13,Potato,Vegetables,6.72,10.08,8.4
2015-07-13,Green Beans,Vegetables,7.0,80.0,28.85
2015-07-13,Grapes,Fruits,43.79,65.68,54.73
2015-07-13,Green Hot Pepper,Vegetables,19.7,29.55,24.62
2015-07-13,Apple,Fruits,4.0,200.0,84.2
2015-07-13,Banana,Fruits,15.95,23.93,19.94
2015-07-13,Barley,Grains,9.25,16.0,11.48
2015-07-13,Bell Pepper,Vegetables,3.0,70.0,22.67
2015-07-13,Cabbage,Vegetables,12.14,18.2,15.17
2015-07-13,Cantaloupe,Fruits,11.16,16.74,13.95
2015-07-13,Black pepper,Herbs & Spices,565.0,1000.0,656.5
2015-07-13,Coriander Leaves,Herbs & Spices,27.87,41.81,34.84
2015-07-13,Corn,Grains,3.0,34.0,13.01
2015-07-13,Cucumber,Vegetables,9.22,13.83,11.53
2015-07-13,Cumin,Herbs & Spices,50.0,200.0,139.48
2015-07-13,Eggplant,Vegetables,11.64,17.46,14.55
2015-07-13,Garlic,Vegetables,8.0,200.0,56.75
2015-07-13,Ginger,Herbs & Spices,10.0,140.0,67.74
2015-07-13,Carrot,Vegetables,5.0,63.0,30.8
2015-07-14,Orange,Fruits,3.0,100.0,52.37
2015-07-14,Lemon,Fruits,20.44,30.67,25.56
2015-07-14,Wheat,Grains,10.0,56.5,15.6
2015-07-14,Mint,Herbs & Spices,10.0,65.0,38.3
2015-07-14,Okra,Vegetables,12.27,18.4,15.33
2015-07-14,Onion,Vegetables,16.54,24.81,20.67
2015-07-14,Peach,Fruits,8.0,50.0,25.35
2015-07-14,Guava,Fruits,4.0,50.0,28.46
2015-07-14,Pomegranate,Fruits,53.09,79.64,66.36
2015-07-14,Potato,Vegetables,6.83,10.25,8.54
2015-07-14,Rice,Grains,3.0,140.0,26.42
2015-07-14,Tomato,Vegetables,16.39,24.59,20.49
2015-07-14,Turmeric,Herbs & Spices,20.0,130.0,71.21
2015-07-14,Watermelon,Fruits,2.0,60.0,13.06
2015-07-14,Pear,Fruits,3.66,100.0,21.49
2015-07-14,Green Onion,Vegetables,20.0,34.0,28.0
2015-07-14,Mango,Fruits,2.5,300.0,26.7
2015-07-14,Green Hot Pepper,Vegetables,19.15,28.72,23.93
2015-07-14,Apple,Fruits,4.0,200.0,85.49
2015-07-14,Banana,Fruits,16.68,25.02,20.85
2015-07-14,Barley,Grains,9.35,39.99,12.3
2015-07-14,Bell Pepper,Vegetables,3.0,80.0,20.86
2015-07-14,Black pepper,Herbs & Spices,8.86,885.0,581.38
2015-07-14,Cabbage,Vegetables,11.97,17.96,14.97
2015-07-14,Cantaloupe,Fruits,2.0,70.0,12.18
2015-07-14,Carrot,Vegetables,23.16,34.73,28.94
2015-07-14,Green Beans,Vegetables,7.0,82.0,29.07
2015-07-14,Corn,Grains,4.0,38.0,13.13
2015-07-14,Cucumber,Vegetables,8.76,13.14,10.95
2015-07-14,Cumin,Herbs & Spices,30.0,200.0,139.73
2015-07-14,Eggplant,Vegetables,11.94,17.91,14.93
2015-07-14,Garlic,Vegetables,3.0,180.0,56.22
2015-07-14,Ginger,Herbs & Spices,9.0,175.0,61.07
2015-07-14,Grapes,Fruits,6.0,120.0,55.39
2015-07-14,Coriander Leaves,Herbs & Spices,22.41,33.61,28.01
2015-07-15,Lemon,Fruits,20.53,30.79,25.66
2015-07-15,Mango,Fruits,5.2,120.0,26.25
2015-07-15,Mint,Herbs & Spices,10.0,65.0,30.12
2015-07-15,Okra,Vegetables,12.41,18.62,15.52
2015-07-15,Onion,Vegetables,16.36,24.54,20.45
2015-07-15,Orange,Fruits,3.0,110.0,52.98
2015-07-15,Peach,Fruits,7.0,35.0,23.87
2015-07-15,Rice,Grains,3.0,140.0,26.41
2015-07-15,Pomegranate,Fruits,49.61,74.42,62.02
2015-07-15,Potato,Vegetables,6.89,10.33,8.61
2015-07-15,Tomato,Vegetables,16.85,25.28,21.06
2015-07-15,Turmeric,Herbs & Spices,20.0,115.0,68.59
2015-07-15,Watermelon,Fruits,3.0,60.0,14.22
2015-07-15,Wheat,Grains,10.0,32.0,15.34
2015-07-15,Guava,Fruits,19.74,29.61,24.67
2015-07-15,Pear,Fruits,2.66,140.0,25.85
2015-07-15,Green Onion,Vegetables,10.0,40.0,27.0
2015-07-15,Green Beans,Vegetables,10.0,82.0,29.99
2015-07-15,Apple,Fruits,67.28,100.92,84.1
2015-07-15,Green Hot Pepper,Vegetables,19.62,29.44,24.53
2015-07-15,Banana,Fruits,16.6,24.9,20.75
2015-07-15,Barley,Grains,9.2,15.2,11.3
2015-07-15,Bell Pepper,Vegetables,4.0,80.0,22.64
2015-07-15,Black pepper,Herbs & Spices,300.0,885.0,611.0
2015-07-15,Cantaloupe,Fruits,2.0,70.0,13.83
2015-07-15,Carrot,Vegetables,24.02,36.04,30.03
2015-07-15,Cabbage,Vegetables,12.21,18.31,15.26
2015-07-15,Corn,Grains,4.0,120.0,13.57
2015-07-15,Cucumber,Vegetables,9.7,14.55,12.12
2015-07-15,Cumin,Herbs & Spices,75.0,200.0,141.36
2015-07-15,Eggplant,Vegetables,11.79,17.69,14.74
2015-07-15,Garlic,Vegetables,10.0,880.08,53.83
2015-07-15,Ginger,Herbs & Spices,9.32,114.0,58.5
2015-07-15,Grapes,Fruits,43.44,65.16,54.3
2015-07-15,Coriander Leaves,Herbs & Spices,20.1,30.15,25.12
2015-07-16,Onion,Vegetables,16.47,24.71,20.59
2015-07-16,Guava,Fruits,16.98,25.47,21.22
2015-07-16,Lemon,Fruits,20.66,31.0,25.83
2015-07-16,Mango,Fruits,2.0,200.0,27.36
2015-07-16,Mint,Herbs & Spices,11.0,65.0,37.33
2015-07-16,Okra,Vegetables,12.05,18.07,15.06
2015-07-16,Orange,Fruits,3.0,111.0,54.83
2015-07-16,Green Onion,Vegetables,10.0,22.0,17.0
2015-07-16,Pear,Fruits,3.0,140.0,22.74
2015-07-16,Pomegranate,Fruits,49.65,74.47,62.06
2015-07-16,Potato,Vegetables,6.78,10.17,8.47
2015-07-16,Rice,Grains,10.0,140.0,26.67
2015-07-16,Tomato,Vegetables,16.78,25.17,20.98
2015-07-16,Turmeric,Herbs & Spices,5.0,115.0,68.17
2015-07-16,Watermelon,Fruits,2.0,60.0,13.17
2015-07-16,Peach,Fruits,6.0,32.0,21.53
2015-07-16,Green Hot Pepper,Vegetables,19.01,28.51,23.76
2015-07-16,Wheat,Grains,10.0,145.0,15.44
2015-07-16,Grapes,Fruits,47.02,70.53,58.78
2015-07-16,Apple,Fruits,4.0,200.0,84.79
2015-07-16,Banana,Fruits,16.6,24.9,20.75
2015-07-16,Barley,Grains,8.52,17.0,11.64
2015-07-16,Bell Pepper,Vegetables,5.0,80.0,21.36
2015-07-16,Black pepper,Herbs & Spices,265.39,885.0,580.42
2015-07-16,Cabbage,Vegetables,11.84,17.77,14.8
2015-07-16,Cantaloupe,Fruits,2.0,35.0,12.93
2015-07-16,Green Beans,Vegetables,10.0,80.0,28.79
2015-07-16,Coriander Leaves,Herbs & Spices,30.83,46.25,38.54
2015-07-16,Corn,Grains,7.21,33.0,13.22
2015-07-16,Cucumber,Vegetables,9.6,14.4,12.0
2015-07-16,Cumin,Herbs & Spices,50.0,200.0,138.97
2015-07-16,Eggplant,Vegetables,11.75,17.62,14.68
2015-07-16,Garlic,Vegetables,2.0,190.0,57.6
2015-07-16,Ginger,Herbs & Spices,8.88,150.0,62.01
2015-07-16,Carrot,Vegetables,24.7,37.05,30.88
2015-07-17,Guava,Fruits,17.87,26.8,22.34
2015-07-17,Lemon,Fruits,2.0,68.62,26.07
2015-07-17,Mango,Fruits,2.5,120.0,27.07
2015-07-17,Mint,Herbs & Spices,10.0,61.0,27.4
